Date,Open,High,Low,Close,Volume
2020-11-29,123.21452810138325,125.80201097993927,113.24752285687258,122.63919870320538,915948
2020-11-30,109.20052840435055,114.68583835900587,99.4273899450295,111.8137373806274,811886
2020-12-01,108.14576046379403,112.91608950933497,101.2928292866716,108.9232509702973,241521
2020-12-02,271.0921168022014,280.32572991181434,268.29623474383914,269.8371619057895,674578
2020-12-03,240.73157187600472,244.9931169680544,233.6095176941231,237.46021942975662,973093
2020-12-04,194.83476581746504,201.06006096996742,193.18498013665246,200.49371382429732,435098
2020-12-05,119.5668321302003,126.25721072147607,118.29095961034804,120.08030397777583,909178
2020-12-06,198.32317502336647,199.44102513266148,195.00402902676555,196.65533266227547,692278
2020-12-07,194.69435415611315,201.66619050426354,189.5307475454593,194.77419191224652,683098
2020-12-08,134.64037398200304,137.2426976838308,125.82592143332762,130.84250988402385,742650
2020-12-09,186.7703298475946,196.4199627048197,179.22580821969783,189.7647860911548,576513
2020-12-10,179.70094687947469,182.0389114292527,172.01658818867486,181.46839907493106,246295
2020-12-11,223.1700196104433,227.9016367239865,218.34057960041062,220.6418563674696,565453
2020-12-12,227.01873017352875,228.78687718623655,222.9053152406061,223.6199331117993,757957
2020-12-13,109.0608019544089,119.03267022102243,104.72145308754747,107.5474961453867,821037
2020-12-14,174.92252292529423,180.4422780182754,165.03367685166972,178.6999489037259,364803
2020-12-15,225.1719831428473,231.5304482987277,223.81100042013495,228.79630332785842,186516
2020-12-16,200.62725171601755,202.2309400125134,191.82396825091553,194.79939213297658,174567
2020-12-17,271.29796823766446,279.0476124712571,265.0898895605129,276.4786508445068,901469
2020-12-18,231.738726323789,234.62787666164928,226.7911875510827,233.5414764217528,226498
2020-12-19,132.58688541628595,141.66937402125237,125.05956647254972,139.12000672541254,802098
2020-12-20,114.11374948008597,116.96000624442404,108.73372900726365,116.29307343356541,564894
2020-12-21,228.48385564126312,231.2000451272361,219.62304649852817,222.54324044317906,636397
2020-12-22,105.30226210832436,106.63120911895722,96.19594533222303,104.075007028735,384154
2020-12-23,217.15511625469264,222.40371876068264,212.35962791283154,216.98532846247667,895219
2020-12-24,288.0460482849915,294.12961848435503,284.55459810987605,292.6167514090802,863760
2020-12-25,215.0948355751758,216.68621333003097,208.76368261783554,214.53517238119647,239544
2020-12-26,177.6339852413044,185.6137337915595,168.42271513075417,181.77063767266557,346183
2020-12-27,228.65764368847064,233.7372432012029,225.76168398741964,230.99494157766986,778743
2020-12-28,191.65057809830333,197.37009052225156,185.043878846232,187.23090341613127,423853
2020-12-29,209.12335786318698,214.09022258563104,202.4393158823543,208.7893736651969,563001
2020-12-30,288.29296175530504,292.89982930318297,280.6949445535675,292.712725240898,868613
2020-12-31,177.22052756015484,183.2572905419288,175.0364183940095,182.74256584166758,134518
2021-01-01,292.23811276478284,294.63527497815926,284.79568808264406,285.2204998076228,153909
2021-01-02,281.07012839121273,283.70748156567015,271.88883570522194,273.8367236448832,904783
2021-01-03,139.15822695785928,147.91429754698095,136.54107897802712,138.03925911034605,824984
2021-01-04,113.87226017503309,123.38729933423579,110.73437025071819,119.92014256782062,615693
2021-01-05,120.15560027548533,124.5153841220031,110.41304442911057,121.94573094661737,639570
2021-01-06,103.64436513030995,107.08106718860193,101.01557255592454,102.31062460229754,578082
2021-01-07,118.88859215118568,125.68458804033682,110.19912631085947,118.03248882831808,339017
2021-01-08,236.60135468327138,241.27996222315426,231.17085397523905,239.66961188975435,514994
2021-01-09,114.2377296920458,115.46620689298891,111.0126500224172,114.2762233768765,552891
2021-01-10,163.79512605875226,166.20049943504796,154.95837694729966,161.05427402885337,891507
2021-01-11,268.97506219389095,276.4188122535175,263.96731489886696,271.31802760493844,569164
2021-01-12,104.65438714716517,111.58470262435652,99.02103096179796,105.4079059594528,803814
2021-01-13,262.89369651778713,264.13756045031846,258.66059619318924,260.29025842582655,128365
2021-01-14,156.37095495467997,159.3687044120765,150.03439729176563,155.30848610284178,565982
2021-01-15,123.63296552433125,126.7126386936239,121.16125067106606,124.98552028578307,541416
2021-01-16,239.34743307283014,246.3944677652187,234.8276992429643,244.92922325590652,373146
2021-01-17,225.7885693559768,226.96596419576608,216.0638584549592,223.00077407800214,376091
2021-01-18,275.4944027054106,277.4313799432718,272.17120181110045,276.1748366761795,310294
2021-01-19,247.01420876077717,255.21345352913588,240.10357877990555,242.52224113497365,981272
2021-01-20,260.69618607696975,263.30308803545876,256.7694754989475,259.7851132001371,216219
2021-01-21,156.4069145142613,163.28162948492817,148.44565638308188,148.5841000438333,440754
2021-01-22,135.48790875594457,138.6315537853651,133.31004580947942,134.62274935451367,938574
2021-01-23,250.12295032817167,252.01792286300577,240.39456092246476,248.8384883731694,680595
2021-01-24,261.3669478534528,264.5554975724479,256.28284198100005,264.487744120684,235565
2021-01-25,298.1010284001346,305.6014307868356,294.97657423001647,296.03032731170856,879383
2021-01-26,182.5235353822853,191.22480359524187,180.8620646563152,185.02264543704868,412229
2021-01-27,174.40361715855664,182.87559593965958,171.87579601276877,180.67641659577325,658516
2021-01-28,255.28259214839937,259.85724391496547,249.60462661139522,251.69652588953642,835036
2021-01-29,168.16070805060357,175.1734742797394,164.127679462722,170.25903391872956,524871
2021-01-30,286.15146512071294,288.99632377945534,277.6915148277695,285.9787457773497,667760
2021-01-31,271.6825503686024,275.3208799409515,266.8045626556461,272.0504901931935,935869
2021-02-01,185.7988054750037,194.86582784169377,182.56037702171503,184.87410614646458,946143
2021-02-02,250.17421355829947,251.29123086989608,243.6199086788632,246.34617820697275,237888
2021-02-03,250.90857481693646,252.67815159462668,243.54757986496745,250.70404697432897,177175
2021-02-04,120.62477376718653,123.49575006350076,118.12139659607797,121.10000578404102,688595
2021-02-05,280.51058133591334,281.74937117077775,278.00200838931846,278.0216056484706,408877
2021-02-06,201.05047448957143,203.6833934053796,199.72043164716953,202.73620892751208,195028
2021-02-07,265.2914932215483,271.53886727027555,257.66387508595756,258.15381985977103,609666
2021-02-08,164.00992020612233,168.8027411614548,157.03567945752607,165.81077489362866,242312
2021-02-09,279.1046456992401,288.1386910989329,273.8329678174918,276.7295986810869,591450
2021-02-10,177.84033574683264,186.1973278024786,169.24280170610987,185.48648352703273,192493
2021-02-11,102.16753029605967,106.24388646134055,93.9164989195092,98.45224715324258,225149
2021-02-12,281.0763952838527,284.41120618473434,274.80820600428194,277.9477303749721,853704
2021-02-13,118.25733535722671,122.6745670307321,109.44289383260738,111.41293185771224,302435
2021-02-14,163.86272751808298,170.17538200071624,161.01015662775205,163.81108813764777,263834
2021-02-15,290.012393410161,293.4249661775669,288.0051168355814,292.7564318902271,370403
2021-02-16,290.1214293875112,296.7387695581534,286.69368288385834,296.7019476619004,281211
2021-02-17,214.68757762465722,219.3722824943784,213.17379591985338,215.45675759996968,376993
2021-02-18,226.36744243395987,232.33586706162768,220.58691668195058,225.85762072483115,443912
2021-02-19,189.68910439566395,194.6142431578818,180.2596531650093,190.62468542867836,468252
2021-02-20,158.64215433961292,162.29234617549017,157.28806247359634,161.7228375744648,976141
2021-02-21,165.7329090739832,175.2689888366426,163.63391984789294,170.53403158954328,417013
2021-02-22,234.50369121540768,242.37614336284554,229.43389996085676,234.50112084480782,163095
2021-02-23,250.474905887536,252.73592446943408,241.07003072978486,245.88363327978337,217886
2021-02-24,258.3158087451697,267.1320205282509,254.47040380037896,263.2780541602742,957342
2021-02-25,257.92362855891076,263.3105093431564,252.35851528071524,252.39376168460066,579926
2021-02-26,118.24122060973806,127.29219065178489,116.86706487828454,123.32636164922313,385711
2021-02-27,198.8840609405163,207.08275824404214,196.54897213185748,200.29365946822338,135292
2021-02-28,111.51175200332885,116.33867354355195,101.63208089669922,113.31201752900884,174813
2021-03-01,209.9057764647471,211.10800023962815,200.2197081968227,201.2322174404643,721424
2021-03-02,188.3061002746754,191.72419650913992,187.26164044626572,189.8865260388326,675919
2021-03-03,277.54083655165994,283.41554448360773,267.9745304828508,275.40123960956697,109885
2021-03-04,170.18300251041575,176.88430648885108,163.43092307007623,172.07237464974546,285378
2021-03-05,123.41340328552117,126.73439245441999,114.60213863484097,115.38895890422039,952746
2021-03-06,128.59833641056719,130.8525410772226,123.50567770986245,127.76673935138099,427231
2021-03-07,252.30212634349445,260.81649847468816,246.6617620862812,254.60942841500156,522381
2021-03-08,223.6436126632522,233.5032322895842,218.24399344093993,226.79923973453973,560244
2021-03-09,120.22453522455805,125.95574686528222,113.22275690664311,120.90695930557831,982430
2021-03-10,116.82136122299949,119.36647479563422,114.56449993019267,117.81288196203076,674100
2021-03-11,240.193826291824,243.64459223049832,238.9240639829699,242.72403729491262,805860
2021-03-12,114.5526012728387,115.7181173617659,110.78123179851798,112.11330581638411,572367
2021-03-13,264.37201185807123,273.6007011171157,257.0298849934414,270.7016270624811,420787
2021-03-14,241.24844543129925,243.30820517731053,238.43176436219272,240.8614787075466,144900
2021-03-15,116.26975612837995,122.45840440800824,109.2088642284557,110.22985099401319,536162
2021-03-16,116.96754281703838,120.43403980322323,107.23833440207295,108.01095521534009,501067
2021-03-17,297.32791570023505,303.3155177228772,295.48280925813026,298.10080056622365,902720
2021-03-18,174.85415915122405,181.71694264639083,167.8007400871979,178.7235254087793,172692
2021-03-19,174.12842941337817,182.59610564674298,169.13467743963702,178.6610735361895,560796
2021-03-20,262.5599134515005,265.4177048973459,253.74663316210297,262.9506149862807,500584
2021-03-21,289.44971547677176,290.5486779346981,286.8553673717453,288.7658026417897,971868
2021-03-22,297.2002127645742,299.43218343519345,289.9665791945387,294.1333286963182,851496
2021-03-23,250.67563705178833,259.77580482842126,242.13259944495533,244.7341346579453,146403
2021-03-24,175.25191710618316,184.1169278042458,165.75038913091694,171.77815403238864,715458
2021-03-25,116.70014333973376,123.07686125926654,109.55091108512694,115.42143540660642,895600
2021-03-26,255.42938318548735,261.8340349293902,249.9548103094115,251.0073147150023,412023
2021-03-27,211.680849947161,218.66618001807728,205.12022478535008,208.10862442058067,159871
2021-03-28,184.84440184939524,187.42274335700628,176.02425698908678,182.84311984841693,582604
2021-03-29,281.2708770189472,290.50058453227183,275.13538929919775,286.4389966752542,591862
2021-03-30,122.23949646123026,127.00843118525891,120.96601292395873,126.99844615792308,132174
2021-03-31,198.52502085817184,202.97326761241732,189.14648259860905,202.04844002461485,855111
2021-04-01,102.27072895348381,107.94098830102935,95.06498819419976,103.33865777205986,323563
2021-04-02,193.73212839882524,195.15482209980073,186.64350792683,190.22888245316818,237653
2021-04-03,111.26065513636748,113.75720545517218,108.31957876478802,111.77887378294376,210155
2021-04-04,123.76358325361439,131.40588580145172,116.83361402152048,128.28234292452836,433997
2021-04-05,123.50524935542097,125.25043736674711,118.96046970453355,119.70480051871118,950478
2021-04-06,229.8420604232127,236.2704294084102,222.98096362983927,228.428380633927,411822
2021-04-07,249.20897585308467,252.41711784021655,247.24963858031276,251.5892994737546,601608
2021-04-08,216.67375301943193,221.1774135458097,209.7531452780046,214.13815589091124,913081
2021-04-09,292.43450969490834,296.0327533258446,282.4397861629723,290.2132271671207,227795
2021-04-10,174.9741159047408,179.17517035292536,173.54020755499582,176.85226603721713,188668
2021-04-11,157.14241725637214,164.61383040303036,147.3478495983803,150.53301304389947,837685
2021-04-12,273.7198256378921,277.3939210785007,269.05765399138625,272.0773453814186,769927
2021-04-13,144.71916770389052,150.8168094665626,135.88238665085518,140.87811967355438,573620
2021-04-14,292.64450788812223,297.92896150791415,284.60303853159775,284.95213385172906,976338
2021-04-15,102.43089493796327,109.40393542622711,96.32774858908326,96.64408461364668,863429
2021-04-16,293.9757653415278,303.4072329954506,286.32972245826585,300.5330374853843,720307
2021-04-17,108.63198239011523,116.22513126500748,99.7253423384031,104.2309530649714,964434
2021-04-18,278.22862273961425,281.16308614693105,273.59135984475495,277.5141104656843,653091
2021-04-19,205.54022181725998,206.82087003281154,201.59692336319083,203.15744982847045,773590
2021-04-20,298.5929592238601,301.9533356225585,291.5846187537878,301.3382555107177,773222
2021-04-21,114.75931294707978,121.11501432338207,106.48869946960845,110.28125550534227,536571
2021-04-22,210.77085688026415,212.2336892016224,202.9102906672746,206.91615236543734,330147
2021-04-23,293.8605071238198,299.32780334863094,285.6801842840921,297.5908742888055,655083
2021-04-24,204.61956883402976,210.99115447428176,199.69931900071336,209.20629431660106,607820
2021-04-25,225.8797276270525,229.88792264440514,217.5192196814773,219.82105283979763,370914
2021-04-26,239.14973779692343,247.08794763063582,237.06785629858797,245.11041556979816,635381
2021-04-27,190.90821295355465,192.8675972317586,185.007811071907,188.609062022915,493409
2021-04-28,225.5116160168127,227.18785605243497,224.4597880723296,225.77735998765326,462455
2021-04-29,216.86286238462003,224.41656119045246,212.9415899155176,214.47326876476964,379713
2021-04-30,280.23160209819775,285.69102394405354,275.93344828435517,276.71992365312656,897622
2021-05-01,109.08927606829158,116.28489763614121,104.52372184380829,113.08514399927574,949256
2021-05-02,156.19263791844605,161.10608396587978,148.93343305823728,154.97668135506427,798112
2021-05-03,290.08229681531174,293.2999151144637,285.5852739038786,288.95542033714673,787687
2021-05-04,278.05275677818327,286.4246776372511,273.0145141745805,282.7973387681724,404214
2021-05-05,191.13135055714258,199.3260934678634,187.99345337927363,196.66873554671284,664485
2021-05-06,224.02651956030735,231.27878779799718,219.6672534356433,221.51242108499468,626549
2021-05-07,155.47623659622653,158.92554283129618,152.43080995085816,156.3940592936408,257584
2021-05-08,137.62423194475227,143.93630794657406,135.96546863083628,137.04435427140086,448939
2021-05-09,192.73968098799645,196.98844606045668,186.30864364756405,194.33318110432447,391077
2021-05-10,170.67044560521055,172.49468426515025,163.6565304182154,169.46280115984152,759738
2021-05-11,216.7312223701744,225.9870445493346,210.15580925608788,225.30020040742016,664871
2021-05-12,115.54692739299696,117.77829507126762,110.37548099879182,110.88596437268515,474226
2021-05-13,294.87896153323334,304.43109771762056,290.4608895116203,291.2579558452386,971803
2021-05-14,297.24214889592054,302.2562008525421,288.4721460497741,292.361828151978,784393
